time,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:activeLogSize,Cleaning:availableLogSize,Cleaning:maxUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nRevisalRuns,Cleaning:nToBeCleanedLNsProcessed,Cleaning:nTwoPassRuns,Cleaning:pendingLNQueueSize,Cleaning:protectedLogSize,Cleaning:protectedLogSizeMap,Cleaning:reservedLogSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,Environment:nBinDeltaDelete,Environment:nBinDeltaGet,Environment:nBinDeltaInsert,Environment:nBinDeltaUpdate,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncMaxTime,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:PS MarkSweep.count,Jvm:PS MarkSweep.time,Jvm:PS Scavenge.count,Jvm:PS Scavenge.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate
2020-03-04 21:41:11.732 UTC, ,125,3160253,1080,14288,112, ,3, , , , , , , , , , , ,3,3, , , ,2,1,5, , , , , , , , , , , , , , , , ,2098,2, ,1414, , , , ,2143,10439720960,41,41, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2143, ,1583357231215, , , , ,3145728,2098, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,19325408,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-03-04 21:42:11.735 UTC, ,125,3160253,1080,14288,112, ,3, , , , , , , , , , , ,3,3, , , ,2,1,5, , , , , , , , , , , , , , , , ,2098,2, ,1414, , , , ,2143,10439417856,41,41, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2143, ,1583357231215, , , , ,3145728,2098, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,19325440,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-03-04 21:43:11.737 UTC, ,125,3160253,1080,14288,112, ,3, , , , , , , , , , , ,3,3, , , ,2,1,5, , , , , , , , , , , , , , , , ,2098,2, ,1414, , , , ,2143,10434596864,41,41, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2143, ,1583357231215, , , , ,3145728,2098, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,19325472,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-03-04 21:44:11.739 UTC, ,125,3160253,1080,14288,112, ,3, , , , , , , , , , , ,3,3, , , ,2,1,5, , , , , , , , , , , , , , , , ,2098,2, ,1414, , , , ,2143,10433650688,41,41, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2143, ,1583357231215, , , , ,3145728,2098, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,19325504,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-03-04 21:45:11.740 UTC, ,125,3160253,1080,14288,112, ,3, , , , , , , , , , , ,3,3, , , ,2,1,5, , , , , , , , , , , , , , , , ,2098,2, ,1414, , , , ,2143,10433458176,41,41, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2143, ,1583357231215, , , , ,3145728,2098, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,20348184,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-03-04 21:46:11.741 UTC, ,125,3160253,1080,14288,112, ,3, , , , , , , , , , , ,3,3, , , ,2,1,5, , , , , , , , , , , , , , , , ,2098,2, ,1414, , , , ,2143,10433384448,41,41, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2143, ,1583357231215, , , , ,3145728,2098, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,20348216,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-03-04 21:47:11.743 UTC, ,125,3160253,1080,14288,112, ,3, , , , , , , , , , , ,3,3, , , ,2,1,5, , , , , , , , , , , , , , , , ,2098,2, ,1414, , , , ,2143,10433908736,41,41, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2143, ,1583357231215, , , , ,3145728,2098, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,20348248,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-03-04 21:48:11.744 UTC, ,125,3160253,1080,14288,112, ,3, , , , , , , , , , , ,3,3, , , ,2,1,5, , , , , , , , , , , , , , , , ,2098,2, ,1414, , , , ,2143,10433753088,41,41, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2143, ,1583357231215, , , , ,3145728,2098, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,20348280,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-03-04 21:49:11.746 UTC, ,125,3160253,1080,14288,112, ,3, , , , , , , , , , , ,3,3, , , ,2,1,5, , , , , , , , , , , , , , , , ,2098,2, ,1414, , , , ,2143,10433282048,41,41, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2143, ,1583357231215, , , , ,3145728,2098, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,20348312,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-03-04 21:50:11.748 UTC, ,125,3160253,1080,14288,112, ,3, , , , , , , , , , , ,3,3, , , ,2,1,5, , , , , , , , , , , , , , , , ,2098,2, ,1414, , , , ,2143,10433130496,41,41, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2143, ,1583357231215, , , , ,3145728,2098, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,21370768,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-03-04 21:51:11.750 UTC, ,125,3160253,1080,14288,112, ,3, , , , , , , , , , , ,3,3, , , ,2,1,5, , , , , , , , , , , , , , , , ,2098,2, ,1414, , , , ,2143,10434633728,41,41, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2143, ,1583357231215, , , , ,3145728,2098, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,21370800,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-03-04 21:52:11.767 UTC, ,125,3160253,1080,14288,112, ,3, , , , , , , , , , , ,3,3, , , ,2,1,5, , , , , , , , , , , , , , , , ,2098,2, ,1414, , , , ,2143,10434732032,41,41, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2143, ,1583357231215, , , , ,3145728,2098, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,21370832,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-03-04 21:53:11.767 UTC, ,125,3160253,1080,14288,112, ,3, , , , , , , , , , , ,3,3, , , ,2,1,5, , , , , , , , , , , , , , , , ,2098,2, ,1414, , , , ,2143,10432471040,41,41, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2143, ,1583357231215, , , , ,3145728,2098, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,21370864,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-03-04 21:54:11.770 UTC, ,125,3160253,1080,14288,112, ,3, , , , , , , , , , , ,3,3, , , ,2,1,5, , , , , , , , , , , , , , , , ,2098,2, ,1414, , , , ,2143,10432278528,41,41, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2143, ,1583357231215, , , , ,3145728,2098, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,21370896,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-03-04 21:55:11.771 UTC, ,125,3160253,1080,14288,112, ,3, , , , , , , , , , , ,3,3, , , ,2,1,5, , , , , , , , , , , , , , , , ,2098,2, ,1414, , , , ,2143,10431741952,41,41, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2143, ,1583357231215, , , , ,3145728,2098, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,22052520,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-03-04 21:56:11.774 UTC, ,125,3160253,1080,14288,112, ,3, , , , , , , , , , , ,3,3, , , ,2,1,5, , , , , , , , , , , , , , , , ,2098,2, ,1414, , , , ,2143,10431311872,41,41, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2143, ,1583357231215, , , , ,3145728,2098, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,22393336,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-03-04 21:57:11.775 UTC, ,125,3160253,1080,14288,112, ,3, , , , , , , , , , , ,3,3, , , ,2,1,5, , , , , , , , , , , , , , , , ,2098,2, ,1414, , , , ,2143,10431070208,41,41, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2143, ,1583357231215, , , , ,3145728,2098, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,22393368,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-03-04 21:58:11.777 UTC, ,125,3160253,1080,14288,112, ,3, , , , , , , , , , , ,3,3, , , ,2,1,5, , , , , , , , , , , , , , , , ,2098,2, ,1414, , , , ,2143,10430943232,41,41, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2143, ,1583357231215, , , , ,3145728,2098, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,22393400,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-03-04 21:59:11.788 UTC, ,125,3160253,1080,14288,112, ,3, , , , , , , , , , , ,3,3, , , ,2,1,5, , , , , , , , , , , , , , , , ,2098,2, ,1414, , , , ,2143,10430713856,41,41, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2143, ,1583357231215, , , , ,3145728,2098, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,22393432,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-03-04 22:00:11.789 UTC, ,125,3160253,1080,14288,112, ,3, , , , , , , , , , , ,3,3, , , ,2,1,5, , , , , , , , , , , , , , , , ,2098,2, ,1414, , , , ,2143,10430484480,41,41, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2143, ,1583357231215, , , , ,3145728,2098, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,23075064,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-03-04 22:01:11.805 UTC, ,125,3160253,1080,14288,112, ,3, , , , , , , , , , , ,3,3, , , ,2,1,5, , , , , , , , , , , , , , , , ,2098,2, ,1414, , , , ,2143,10430484480,41,41, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2143, ,1583357231215, , , , ,3145728,2098, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,23075096,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-03-04 22:02:11.807 UTC, ,125,3160253,1080,14288,112, ,3, , , , , , , , , , , ,3,3, , , ,2,1,5, , , , , , , , , , , , , , , , ,2098,2, ,1414, , , , ,2143,10430365696,41,41, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2143, ,1583357231215, , , , ,3145728,2098, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,23415936,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-03-04 22:03:11.809 UTC, ,125,3160253,1080,14288,112, ,3, , , , , , , , , , , ,3,3, , , ,2,1,5, , , , , , , , , , , , , , , , ,2098,2, ,1414, , , , ,2143,10430234624,41,41, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2143, ,1583357231215, , , , ,3145728,2098, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,23415968,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-03-04 22:04:11.809 UTC, ,125,3160253,1080,14288,112, ,3, , , , , , , , , , , ,3,3, , , ,2,1,5, , , , , , , , , , , , , , , , ,2098,2, ,1414, , , , ,2143,10430181376,41,41, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2143, ,1583357231215, , , , ,3145728,2098, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,23416000,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-03-04 22:05:11.812 UTC, ,125,3160253,1080,14288,112, ,3, , , , , , , , , , , ,3,3, , , ,2,1,5, , , , , , , , , , , , , , , , ,2098,2, ,1414, , , , ,2143,10429124608,41,41, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2143, ,1583357231215, , , , ,3145728,2098, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,23416032,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-03-04 22:06:11.813 UTC, ,125,3160253,1080,14288,112, ,3, , , , , , , , , , , ,3,3, , , ,2,1,5, , , , , , , , , , , , , , , , ,2098,2, ,1414, , , , ,2143,10429218816,41,41, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2143, ,1583357231215, , , , ,3145728,2098, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,24097672,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-03-04 22:07:11.815 UTC, ,125,3160253,1080,14288,112, ,3, , , , , , , , , , , ,3,3, , , ,2,1,5, , , , , , , , , , , , , , , , ,2098,2, ,1414, , , , ,2143,10427707392,41,41, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2143, ,1583357231215, , , , ,3145728,2098, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,24097704,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-03-04 22:08:11.816 UTC, ,125,3160253,1080,14288,112, ,3, , , , , , , , , , , ,3,3, , , ,2,1,5, , , , , , , , , , , , , , , , ,2098,2, ,1414, , , , ,2143,10430996480,41,41, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2143, ,1583357231215, , , , ,3145728,2098, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,24438544,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-03-04 22:09:11.818 UTC, ,125,3160253,1080,14288,112, ,3, , , , , , , , , , , ,3,3, , , ,2,1,5, , , , , , , , , , , , , , , , ,2098,2, ,1414, , , , ,2143,10430214144,41,41, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2143, ,1583357231215, , , , ,3145728,2098, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,24438576,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-03-04 22:10:11.819 UTC, ,125,3160253,1080,14288,112, ,3, , , , , , , , , , , ,3,3, , , ,2,1,5, , , , , , , , , , , , , , , , ,2098,2, ,1414, , , , ,2143,10430083072,41,41, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2143, ,1583357231215, , , , ,3145728,2098, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,24438608,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-03-04 22:11:11.820 UTC, ,125,3160253,1080,14288,112, ,3, , , , , , , , , , , ,3,3, , , ,2,1,5, , , , , , , , , , , , , , , , ,2098,2, ,1414, , , , ,2143,10430279680,41,41, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2143, ,1583357231215, , , , ,3145728,2098, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,25120256,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-03-04 22:12:11.821 UTC, ,125,3160253,1080,14288,112, ,3, , , , , , , , , , , ,3,3, , , ,2,1,5, , , , , , , , , , , , , , , , ,2098,2, ,1414, , , , ,2143,10430287872,41,41, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2143, ,1583357231215, , , , ,3145728,2098, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,25120288,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-03-04 22:13:11.823 UTC, ,125,3160253,1080,14288,112, ,3, , , , , , , , , , , ,3,3, , , ,2,1,5, , , , , , , , , , , , , , , , ,2098,2, ,1414, , , , ,2143,10430021632,41,41, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2143, ,1583357231215, , , , ,3145728,2098, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,25461128,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-03-04 22:14:11.824 UTC, ,125,3160253,1080,14288,112, ,3, , , , , , , , , , , ,3,3, , , ,2,1,5, , , , , , , , , , , , , , , , ,2098,2, ,1414, , , , ,2143,10430013440,41,41, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2143, ,1583357231215, , , , ,3145728,2098, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,25461160,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-03-04 22:15:11.826 UTC, ,125,3160253,1080,14288,112, ,3, , , , , , , , , , , ,3,3, , , ,2,1,5, , , , , , , , , , , , , , , , ,2098,2, ,1414, , , , ,2143,10429693952,41,41, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2143, ,1583357231215, , , , ,3145728,2098, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,25461192,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-03-04 22:16:11.828 UTC, ,125,3160253,1080,14288,112, ,3, , , , , , , , , , , ,3,3, , , ,2,1,5, , , , , , , , , , , , , , , , ,2098,2, ,1414, , , , ,2143,10429431808,41,41, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2143, ,1583357231215, , , , ,3145728,2098, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,26142880,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-03-04 22:17:11.839 UTC, ,125,3160253,1080,14288,112, ,3, , , , , , , , , , , ,3,3, , , ,2,1,5, , , , , , , , , , , , , , , , ,2098,2, ,1414, , , , ,2143,10429292544,41,41, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2143, ,1583357231215, , , , ,3145728,2098, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,26142912,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-03-04 22:18:11.841 UTC, ,125,3160253,1080,14288,112, ,3, , , , , , , , , , , ,3,3, , , ,2,1,5, , , , , , , , , , , , , , , , ,2098,2, ,1414, , , , ,2143,10429214720,41,41, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2143, ,1583357231215, , , , ,3145728,2098, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,26142944,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-03-04 22:19:11.855 UTC, ,125,3160253,1080,14288,112, ,3, , , , , , , , , , , ,3,3, , , ,2,1,5, , , , , , , , , , , , , , , , ,2098,2, ,1414, , , , ,2143,10429206528,41,41, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2143, ,1583357231215, , , , ,3145728,2098, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,26483800,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-03-04 22:20:11.856 UTC, ,125,3160253,1080,14288,112, ,3, , , , , , , , , , , ,3,3, , , ,2,1,5, , , , , , , , , , , , , , , , ,2098,2, ,1414, , , , ,2143,10429014016,41,41, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2143, ,1583357231215, , , , ,3145728,2098, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,26483832,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-03-04 22:21:11.858 UTC, ,125,3160253,1080,14288,112, ,3, , , , , , , , , , , ,3,3, , , ,2,1,5, , , , , , , , , , , , , , , , ,2098,2, ,1414, , , , ,2143,10429358080,41,41, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2143, ,1583357231215, , , , ,3145728,2098, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,27173640,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-03-04 22:22:11.866 UTC, ,125,3160253,1080,14288,112, ,3, , , , , , , , , , , ,3,3, , , ,2,1,5, , , , , , , , , , , , , , , , ,2098,2, ,1414, , , , ,2143,10429358080,41,41, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2143, ,1583357231215, , , , ,3145728,2098, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,27173672,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
